transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
129028,06/13/2023,04:01:39 PM,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
129029,06/13/2023,04:01:39 PM,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
129030,06/13/2023,04:01:39 PM,1,5,Lower Manhattan,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend
129031,06/13/2023,04:01:52 PM,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
129032,06/13/2023,04:01:52 PM,1,5,Lower Manhattan,12,8.95,Loose Tea,Herbal tea,Peppermint
129033,06/13/2023,04:02:37 PM,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
129034,06/13/2023,04:07:48 PM,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
129035,06/13/2023,04:07:48 PM,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
129036,06/13/2023,04:08:54 PM,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
129037,06/13/2023,04:11:10 PM,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
129038,06/13/2023,04:11:44 PM,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
129039,06/13/2023,04:12:46 PM,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
129040,06/13/2023,04:13:07 PM,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
129041,06/13/2023,04:13:07 PM,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
129042,06/13/2023,04:13:41 PM,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
129043,06/13/2023,04:14:54 PM,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
129044,06/13/2023,04:15:07 PM,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
129045,06/13/2023,04:15:07 PM,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
129046,06/13/2023,04:16:25 PM,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
129047,06/13/2023,04:18:50 PM,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
129048,06/13/2023,04:18:51 PM,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
129049,06/13/2023,04:18:51 PM,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
129050,06/13/2023,04:18:53 PM,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
129051,06/13/2023,04:19:49 PM,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
129052,06/13/2023,04:21:06 PM,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
129053,06/13/2023,04:21:06 PM,1,8,Hell's Kitchen,3,14.75,Coffee beans,Espresso Beans,Espresso Roast
129054,06/13/2023,04:24:18 PM,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
129055,06/13/2023,04:25:44 PM,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
129056,06/13/2023,04:25:44 PM,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
129057,06/13/2023,04:26:25 PM,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
129058,06/13/2023,04:29:02 PM,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
129059,06/13/2023,04:29:23 PM,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
129060,06/13/2023,04:33:02 PM,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
129061,06/13/2023,04:33:02 PM,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
129062,06/13/2023,04:34:04 PM,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
129063,06/13/2023,04:34:08 PM,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
129064,06/13/2023,04:34:08 PM,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
129065,06/13/2023,04:34:08 PM,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup
129066,06/13/2023,04:34:12 PM,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
129067,06/13/2023,04:34:12 PM,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
129068,06/13/2023,04:34:12 PM,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast
129069,06/13/2023,04:34:33 PM,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
129070,06/13/2023,04:35:05 PM,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
129071,06/13/2023,04:35:05 PM,1,8,Hell's Kitchen,3,14.75,Coffee beans,Espresso Beans,Espresso Roast
129072,06/13/2023,04:36:16 PM,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
129073,06/13/2023,04:36:16 PM,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
129074,06/13/2023,04:37:25 PM,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
129075,06/13/2023,04:37:25 PM,1,5,Lower Manhattan,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
129076,06/13/2023,04:38:54 PM,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
129077,06/13/2023,04:39:21 PM,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
129078,06/13/2023,04:39:30 PM,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
129079,06/13/2023,04:40:25 PM,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
129080,06/13/2023,04:40:25 PM,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
129081,06/13/2023,04:40:54 PM,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
129082,06/13/2023,04:43:53 PM,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
129083,06/13/2023,04:43:53 PM,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
129084,06/13/2023,04:49:09 PM,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
129085,06/13/2023,04:51:00 PM,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
129086,06/13/2023,04:53:42 PM,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
129087,06/13/2023,04:53:58 PM,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
129088,06/13/2023,04:53:58 PM,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
129089,06/13/2023,04:55:30 PM,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
129090,06/13/2023,04:55:30 PM,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
129091,06/13/2023,04:55:45 PM,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
129092,06/13/2023,04:56:12 PM,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
129093,06/13/2023,04:57:30 PM,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
129094,06/13/2023,04:58:30 PM,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
129095,06/13/2023,04:59:25 PM,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
129096,06/13/2023,05:01:58 PM,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
129097,06/13/2023,05:02:29 PM,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
129098,06/13/2023,05:02:29 PM,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
129099,06/13/2023,05:06:08 PM,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
129100,06/13/2023,05:06:10 PM,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
129101,06/13/2023,05:07:02 PM,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
129102,06/13/2023,05:07:06 PM,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
129103,06/13/2023,05:07:25 PM,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
129104,06/13/2023,05:07:44 PM,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
129105,06/13/2023,05:11:15 PM,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
129106,06/13/2023,05:11:15 PM,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
129107,06/13/2023,05:15:12 PM,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
129108,06/13/2023,05:17:16 PM,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
129109,06/13/2023,05:17:16 PM,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
129110,06/13/2023,05:17:33 PM,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
129111,06/13/2023,05:17:42 PM,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
129112,06/13/2023,05:21:31 PM,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
129113,06/13/2023,05:22:01 PM,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
129114,06/13/2023,05:23:10 PM,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
129115,06/13/2023,05:26:50 PM,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
129116,06/13/2023,05:27:45 PM,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
129117,06/13/2023,05:29:03 PM,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
129118,06/13/2023,05:32:38 PM,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
129119,06/13/2023,05:32:38 PM,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
129120,06/13/2023,05:33:02 PM,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
129121,06/13/2023,05:35:21 PM,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
129122,06/13/2023,05:36:01 PM,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
129123,06/13/2023,05:36:01 PM,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
129124,06/13/2023,05:36:36 PM,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
129125,06/13/2023,05:37:43 PM,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
129126,06/13/2023,05:37:54 PM,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
129127,06/13/2023,05:39:37 PM,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
129128,06/13/2023,05:39:38 PM,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
129129,06/13/2023,05:40:17 PM,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
129130,06/13/2023,05:40:47 PM,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
129131,06/13/2023,05:40:51 PM,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
129132,06/13/2023,05:41:18 PM,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
129133,06/13/2023,05:41:18 PM,1,5,Lower Manhattan,14,8.95,Loose Tea,Black tea,Earl Grey
129134,06/13/2023,05:42:16 PM,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
129135,06/13/2023,05:42:16 PM,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
129136,06/13/2023,05:45:45 PM,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
129137,06/13/2023,05:47:02 PM,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
129138,06/13/2023,05:48:38 PM,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
129139,06/13/2023,05:51:25 PM,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
129140,06/13/2023,05:51:25 PM,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
129141,06/13/2023,05:51:50 PM,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
129142,06/13/2023,05:57:39 PM,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
129143,06/13/2023,06:01:04 PM,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
129144,06/13/2023,06:01:24 PM,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
129145,06/13/2023,06:01:24 PM,1,8,Hell's Kitchen,14,8.95,Loose Tea,Black tea,Earl Grey
129146,06/13/2023,06:03:20 PM,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
129147,06/13/2023,06:05:50 PM,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
129148,06/13/2023,06:05:50 PM,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
129149,06/13/2023,06:07:54 PM,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
129150,06/13/2023,06:08:03 PM,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
129151,06/13/2023,06:08:06 PM,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
129152,06/13/2023,06:09:36 PM,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
129153,06/13/2023,06:10:35 PM,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
129154,06/13/2023,06:10:35 PM,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
129155,06/13/2023,06:12:00 PM,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
129156,06/13/2023,06:13:43 PM,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
129157,06/13/2023,06:13:43 PM,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
129158,06/13/2023,06:19:32 PM,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
129159,06/13/2023,06:22:19 PM,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
129160,06/13/2023,06:22:22 PM,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
129161,06/13/2023,06:23:07 PM,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
129162,06/13/2023,06:23:07 PM,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
129163,06/13/2023,06:23:24 PM,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
129164,06/13/2023,06:24:12 PM,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
129165,06/13/2023,06:24:19 PM,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
129166,06/13/2023,06:24:30 PM,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
129167,06/13/2023,06:24:39 PM,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
129168,06/13/2023,06:24:39 PM,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
129169,06/13/2023,06:25:33 PM,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
129170,06/13/2023,06:25:53 PM,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
129171,06/13/2023,06:27:23 PM,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
129172,06/13/2023,06:27:23 PM,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
129173,06/13/2023,06:30:05 PM,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
129174,06/13/2023,06:31:06 PM,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
129175,06/13/2023,06:34:38 PM,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
129176,06/13/2023,06:34:38 PM,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
129177,06/13/2023,06:34:55 PM,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
129178,06/13/2023,06:34:55 PM,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
129179,06/13/2023,06:34:55 PM,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
129180,06/13/2023,06:36:37 PM,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
129181,06/13/2023,06:37:40 PM,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
129182,06/13/2023,06:49:04 PM,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
129183,06/13/2023,06:50:19 PM,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
129184,06/13/2023,06:50:19 PM,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
129185,06/13/2023,06:50:54 PM,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
129186,06/13/2023,06:52:33 PM,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
129187,06/13/2023,06:53:28 PM,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
129188,06/13/2023,06:58:08 PM,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
129189,06/13/2023,06:58:08 PM,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend
129190,06/13/2023,06:58:16 PM,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
129191,06/13/2023,06:58:59 PM,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
129192,06/13/2023,06:59:04 PM,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
129193,06/13/2023,07:02:24 PM,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
129194,06/13/2023,07:02:24 PM,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
129195,06/13/2023,07:02:55 PM,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
129196,06/13/2023,07:03:24 PM,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
129197,06/13/2023,07:06:14 PM,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
129198,06/13/2023,07:07:09 PM,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
129199,06/13/2023,07:12:24 PM,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
129200,06/13/2023,07:13:19 PM,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
129201,06/13/2023,07:13:19 PM,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
129202,06/13/2023,07:13:51 PM,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
129203,06/13/2023,07:15:23 PM,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
129204,06/13/2023,07:16:48 PM,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
129205,06/13/2023,07:16:48 PM,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
129206,06/13/2023,07:16:48 PM,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
129207,06/13/2023,07:20:30 PM,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
129208,06/13/2023,07:20:30 PM,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
129209,06/13/2023,07:22:50 PM,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
129210,06/13/2023,07:26:08 PM,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
129211,06/13/2023,07:27:13 PM,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
129212,06/13/2023,07:27:55 PM,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
129213,06/13/2023,07:29:14 PM,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
129214,06/13/2023,07:39:24 PM,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
129215,06/13/2023,07:41:38 PM,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
129216,06/13/2023,07:41:47 PM,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
129217,06/13/2023,07:42:00 PM,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
129218,06/13/2023,07:45:42 PM,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
129219,06/13/2023,07:46:01 PM,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
129220,06/13/2023,07:48:37 PM,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
129221,06/13/2023,07:48:37 PM,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
129222,06/13/2023,07:49:10 PM,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
129223,06/13/2023,07:49:46 PM,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
129224,06/13/2023,07:50:56 PM,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
129225,06/13/2023,07:50:56 PM,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
129226,06/13/2023,07:50:56 PM,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
129227,06/13/2023,07:52:13 PM,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
129228,06/13/2023,07:53:32 PM,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
129229,06/13/2023,07:53:46 PM,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
129230,06/13/2023,07:58:41 PM,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
129231,06/13/2023,08:00:12 PM,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
129232,06/13/2023,08:07:31 PM,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
129233,06/13/2023,08:08:38 PM,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
129234,06/13/2023,08:14:28 PM,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
129235,06/13/2023,08:18:17 PM,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
129236,06/13/2023,08:21:40 PM,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
129237,06/13/2023,08:23:19 PM,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
129238,06/13/2023,08:24:28 PM,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
129239,06/13/2023,08:24:28 PM,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
129240,06/13/2023,08:27:08 PM,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
129241,06/13/2023,08:28:16 PM,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
129242,06/13/2023,08:28:16 PM,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
129243,06/13/2023,08:30:18 PM,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
129244,06/13/2023,08:31:34 PM,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
129245,06/13/2023,08:39:40 PM,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
129246,06/13/2023,08:39:40 PM,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
129247,06/13/2023,08:44:36 PM,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
129248,06/13/2023,08:45:26 PM,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
129249,06/13/2023,08:45:26 PM,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
129250,06/13/2023,08:48:13 PM,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
129251,06/13/2023,08:48:13 PM,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
